Unnamed: 0,Time,User,Tweet,Location,Retweets,sentiment
4340,2023-05-17 02:33:53+00:00,Kaka_Ai_Eunwoo,"RT @ChaEunwooINTL: 📍POPO IG post

Cast super strong &amp; high expectation!: ""#AGoodDayToBeADog""

""The new looks of the two leading actors have…","Central Java, Indonesia",133,positive
4341,2023-05-17 02:33:53+00:00,onevoice_1,"@FortuneMagazine AI does not need rules; it is a technology. What needs rules is it application by the users. Unfortunately there are bad actors who will exploit the technology, does not matter what the rules are.  So all these social debate on AI and what rules need to be there is meaningless.",Laniakea ,0,positive
4342,2023-05-17 02:33:14+00:00,LinneaKou,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,Chicago,4102,neutral
4343,2023-05-17 02:29:14+00:00,ragingwario,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,"Sydney, New South Wales",4102,neutral
4344,2023-05-17 02:25:44+00:00,FrauVaus,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",#thisiscologne,4425,positive
4345,2023-05-17 02:25:13+00:00,candywormy,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,she/they,4102,neutral
4346,2023-05-17 02:22:42+00:00,threepwood007,"RT @stealcase: Musicians, visual artists, voice actors, screenwriter, authors, we must all stand in solidarity against the leeches and AI c…","King of Prussia, PA",23,positive
4347,2023-05-17 02:21:13+00:00,Carmich88954499,@4Mischief With AI they don't need actors anymore.,,0,neutral
4348,2023-05-17 02:20:16+00:00,thisisysa,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,"Washington, USA",4102,neutral
4349,2023-05-17 02:20:01+00:00,Jenjktx,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…","Fort Worth, TX",4425,positive
4350,2023-05-17 02:19:54+00:00,_Cinnaart_,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,meet up truthing gone wrong,4102,neutral
4351,2023-05-17 02:18:10+00:00,firemoonart,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,,4102,neutral
4352,2023-05-17 02:17:15+00:00,MichaelRobHart,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",Colorado; Texas ,4425,positive
4353,2023-05-17 02:15:59+00:00,kimmiemo3,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",,4425,positive
4354,2023-05-17 02:15:06+00:00,ellenh2d,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",,4425,positive
4355,2023-05-17 02:14:11+00:00,tylerschnabel,"This doesn’t scare me. As a filmmaker myself, I will always want to produce a film with actual people and actual actors because the process is just way more enjoyable. The ‘old school’ art of filmmaking will never be replaced just because big studios will wind up using AI. https://t.co/mroT8ZR16G","Los Angeles, CA",0,positive
4356,2023-05-17 02:12:26+00:00,taffycat88,"RT @JustineBateman: Addendum: Actors, you must have iron-clad protection against the AI use of your image and voice in the SAG MBA or your…",Osage land,868,neutral
4357,2023-05-17 02:12:00+00:00,CooperBibaud,@JustineBateman @timsoret Curious of your thoughts on this. Do you think screenwriters and actors ought to embrace AI the same way artists should?,"Vancouver, British Columbia",0,positive
4358,2023-05-17 02:09:45+00:00,ProtectSava,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",,4425,positive
4359,2023-05-17 02:08:06+00:00,nanooMonroe,"RT @JustineBateman: Addendum: Actors, you must have iron-clad protection against the AI use of your image and voice in the SAG MBA or your…",Quokka and Wombat Day Spa,868,neutral
4360,2023-05-17 02:07:47+00:00,kianaperforms,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…","Colorado, USA",4425,positive
4361,2023-05-17 02:04:30+00:00,MyDisneyLife,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",,4425,positive
4362,2023-05-17 02:04:16+00:00,thePumamama,RT @TheClaudiaBlack: Actors it’s time for iron clad protections regarding AI. We need to demand this of @sagaftra and strike if necessary o…,Island of Doubt (Pacific Time),35,negative
4363,2023-05-17 02:04:12+00:00,ForutanSally,"RT @JustineBateman: Addendum: Actors, you must have iron-clad protection against the AI use of your image and voice in the SAG MBA or your…",U.S.A ❤️,868,neutral
4364,2023-05-17 02:02:52+00:00,ForutanSally,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",U.S.A ❤️,4425,positive
4365,2023-05-17 02:01:07+00:00,niftyjames4,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",,4425,positive
4366,2023-05-17 02:00:17+00:00,VickiAnnHall1,"RT @JustineBateman: Addendum: Actors, you must have iron-clad protection against the AI use of your image and voice in the SAG MBA or your…","Washington, USA",868,neutral
4367,2023-05-17 01:59:25+00:00,rainylazearoun1,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,,4102,neutral
4368,2023-05-17 01:55:49+00:00,Otocato,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,,4102,neutral
4369,2023-05-17 01:55:35+00:00,elizabeths_sis,"RT @JustineBateman: Addendum: Actors, you must have iron-clad protection against the AI use of your image and voice in the SAG MBA or your…","North Carolina, USA",868,neutral
4370,2023-05-17 01:54:56+00:00,touyaholic_,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…, Neo Seoul Night,4102,neutral
4371,2023-05-17 01:53:04+00:00,AuntSophie1,"RT @JustineBateman: Addendum: Actors, you must have iron-clad protection against the AI use of your image and voice in the SAG MBA or your…",,868,neutral
4372,2023-05-17 01:50:36+00:00,Altruistic08,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…","Atlanta, GA",4425,positive
4373,2023-05-17 01:50:05+00:00,ColleenHolt20,"RT @JustineBateman: Addendum: Actors, you must have iron-clad protection against the AI use of your image and voice in the SAG MBA or your…","New York Back the ""f"" off 😖",868,neutral
4374,2023-05-17 01:49:22+00:00,ColleenHolt20,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…","New York Back the ""f"" off 😖",4425,positive
4375,2023-05-17 01:47:16+00:00,NobodyQueens,👇👇👇 A scary as fuck thread about #AI and the threat to actors &amp; others in film &amp; television industry... @FP_Champagne https://t.co/b3UDYoa3Sc,,0,negative
4376,2023-05-17 01:46:22+00:00,kokkiri_fanboy,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,Land of Oz,4102,neutral
4377,2023-05-17 01:44:59+00:00,GivemeGrace2,"RT @JustineBateman: Addendum: Actors, you must have iron-clad protection against the AI use of your image and voice in the SAG MBA or your…",,868,neutral
4378,2023-05-17 01:44:00+00:00,Chris_WTHI,"Actor Tom Hanks believes that he could keep appearing in new movies after he dies, thanks to the power of artificial intelligence. Would you watch a movie with AI actors? https://t.co/6Xh5edYzoZ","Terre Haute, IN",0,positive
4379,2023-05-17 01:44:00+00:00,WTHITV,"Actor Tom Hanks believes that he could keep appearing in new movies after he dies, thanks to the power of artificial intelligence. Would you watch a movie with AI actors? https://t.co/fJFkRDGxOQ","ÜT: 39.904749,-86.046245",0,positive
4380,2023-05-17 01:43:49+00:00,Jen_Paris14,"RT @melissa_errico: Years ago, I wrote an essay in @nytimes about auditioning and the future of human interaction in this aspect of enterta…",United States,1,positive
4381,2023-05-17 01:42:56+00:00,melissa_errico,"Years ago, I wrote an essay in @nytimes about auditioning and the future of human interaction in this aspect of entertainment. One of my interviewees discussed augmented reality and AI. I found it strange &amp; eerie, then. https://t.co/sZ3O8aA4pT","New York, NY",1,positive
4382,2023-05-17 01:41:26+00:00,zozo444000,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",USA,4425,positive
4383,2023-05-17 01:41:03+00:00,adamjschmidt,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…","Pasadena, MD",4425,positive
4384,2023-05-17 01:38:53+00:00,d1sc01nf3rn0,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,He/They,4102,neutral
4385,2023-05-17 01:38:27+00:00,JoaniSparkles,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",MassHole,4425,positive
4386,2023-05-17 01:38:26+00:00,mrstommywommy,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…","Denver, Colorado",4425,positive
4387,2023-05-17 01:37:20+00:00,Nafadora,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,In my bed,4102,neutral
4388,2023-05-17 01:37:19+00:00,fulloflizards,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,she/her • 26,4102,neutral
4389,2023-05-17 01:37:11+00:00,Wally_Wests,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,Australia,4102,neutral
4390,2023-05-17 01:36:16+00:00,NOAP1337,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,,4102,neutral
4391,2023-05-17 01:35:57+00:00,joker65109162,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",,4425,positive
4392,2023-05-17 01:35:38+00:00,mayo4u,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",,4425,positive
4393,2023-05-17 01:35:36+00:00,TripperBiz,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,,4102,neutral
4394,2023-05-17 01:35:31+00:00,PJ_Byrne,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,Los Angeles,4102,neutral
4395,2023-05-17 01:35:19+00:00,KeithThePoet,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,United States,4102,neutral
4396,2023-05-17 01:34:59+00:00,Rowaenthe,"RT @JustineBateman: Addendum: Actors, you must have iron-clad protection against the AI use of your image and voice in the SAG MBA or your…","Los Angeles, CA ",868,neutral
4397,2023-05-17 01:33:49+00:00,pegkeohan,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",,4425,positive
4398,2023-05-17 01:33:18+00:00,JathivigneshK,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,,4102,neutral
