Unnamed: 0,Time,User,Tweet,Location,Retweets,cleaned_tweet,label
,,,"how are small businesses supposed to compete with global AI used by global corporations? too much concentrated power, not a good thing. good news is, there's a vacuum of better ideas as so many sold out &amp;the field is wide open for Honest Actors &amp; US is more capitalist than not",,,small business supposed compete global AI used global corporation ? much concentrated power not good thing good news vacuum better idea many sold field wide open Honest Actors US more capitalist not,positive
,,,Tom Hanks Talks About the Changing Careers of Actors as AI and Deepfake Tech Can De-Age Them and Retain Them ... - GeekTyrant,,,Tom Hanks Talks Changing Careers Actors AI Deepfake Tech De-Age Retain GeekTyrant,neutral
,,,"We should NOT be distracted into debating whether AI is useful for humanity, or if its dangerous. Instead we shd be asking: ) Who gets to own the AI ) How to decentralise it so no bad actors, esp the elites, can enslave humanity using AI &amp; then blaming it on the algorithms.",,,should NOT distracted debating whether AI useful humanity dangerous Instead shd asking get AI decentralise no bad actor esp elite enslave humanity using AI blaming algorithm,negative
,,,"theyre waiting a response from the companies on june , if they don't have changes then they're going to strike. Really hope they dont have to cause I want my movies asap and these studios aint shit for saying they can AI the actors voice however they want (lookin at you netflix)",,,theyre waiting response company june change 're going strike Really hope dont cause want movie asap studio aint shit saying AI actor voice however want lookin netflix,positive
,,,Haha lying about Ryan Reynolds working on a Tesla ad while we replace actors with shitty AI replicasnice.,,,Haha lying Ryan Reynolds working Tesla ad while replace actor shitty AI replicasnice,negative
,,,"I would argue ever since Disney used an AI Mark Hamill voice in Boba Fett show instead of you know a terrific voice actor named Mark Hamill, that when it comes to AI and Deepfakes actors face an even greater existential threat than writers do. Were in this together. Lets go.",,,would argue ever since Disney used AI Mark Hamill voice Boba Fett show instead know terrific voice actor named Mark Hamill come AI Deepfakes actor face even greater existential threat writer together Lets go,negative
,,,F THIS! This is a casting notice to hire actors to create AI that will REPLACE ACTORS.,,,! casting notice hire actor create AI REPLACE ACTORS,positive
,,,"It would be cool if the world wasnt run by weird, greedy pathological liars who do things like replace actors with AI then lie about it.",,,would cool world wasnt run weird greedy pathological liar thing like replace actor AI lie,positive
,,,I feel like with the AI stuff looming the actors have to really hit hard now or we will all be dealing with the worst possible streaming content forever,,,feel like AI stuff looming actor really hit hard dealing worst possible streaming content forever,negative
,,,Tom Hanks wonders if people will care when AI takes place of actors - Los Angeles Times ,,,Tom Hanks wonder people care AI take place actor Los Angeles Times,positive
,,,"They havent even sat at the negotiating table yet, this sends a powerful message. Go them! Id bet money that the top interests are going to be: . Contracts that limit/prohibit the use of AI for the likeness/voice/etc of actors . Renegotiation of streaming residuals",,,havent even sat negotiating table yet sends powerful message Go ! Id bet money top interest going Contracts limit/prohibit use AI likeness/voice/etc actor Renegotiation streaming residual,positive
,,,how u gonna replace actors with ai bro,,,gon na replace actor ai bro,neutral
,,,Elon Musk: I will say what I want even if it costs me | You want to say anything even if it costs you $$$. I have concerns about lies created by bad actors using AI and taken as gospel by the gullible.,,,Elon Musk say want even cost want say anything even cost concern lie created bad actor using AI taken gospel gullible,negative
,,,"Maybemaybemaybe the greedy movie moguls, who cant make anything themselves, shoulda considered that if any workers could understand the importance of holding the line against AI, it would Hollywood actors and screenwriters",,,Maybemaybemaybe greedy movie mogul cant make anything shoulda considered worker could understand importance holding line against AI would Hollywood actor screenwriter,positive
,,,Good and bad actors can harness the power of AI. Dive into how to manage CyberRisk and securely innovate.,,,Good bad actor harness power AI Dive manage CyberRisk securely innovate,positive
